device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC245C7A,2024-01-16,00:00:06,18.1,100.0,5.0,24.649751,120.9531952
08BEAC245F4A,2024-01-16,00:00:09,18.8,100.0,4.0,24.5968,121.841078
08BEAC245F6A,2024-01-16,00:00:21,17.7,100.0,3.0,24.7457187,121.0847249
08BEAC245E0E,2024-01-16,00:01:09,18.5,89.0,4.0,24.926586,121.018743
08BEAC252C20,2024-01-16,00:01:13,14.6,100.0,5.0,24.57469,121.478028
08BEAC245D70,2024-01-16,00:01:56,16.3,100.0,10.0,24.688888,121.7667492
08BEAC252B9A,2024-01-16,00:01:56,18.5,100.0,1.0,24.6249909,121.1483419
08BEAC245D9C,2024-01-16,00:02:37,18.2,100.0,6.0,24.8368588,121.0197109
08BEAC252BA0,2024-01-16,00:02:39,15.7,100.0,1.0,24.6752335,121.0590723
08BEAC245ED4,2024-01-16,00:03:07,18.3,100.0,13.0,24.61402,121.853386
08BEAC245CF6,2024-01-16,00:03:19,17.8,100.0,30.0,23.468906434845,120.46094857156
08BEAC245F3C,2024-01-16,00:03:22,16.7,100.0,6.0,24.639860153198,121.83334350585
08BEAC245D6E,2024-01-16,00:03:28,17.0,98.0,15.0,24.6184001,121.8335688
08BEAC25291A,2024-01-16,00:03:46,-2.0,0.0,5.0,24.9027334,120.9912667
08BEAC252CE2,2024-01-16,00:04:18,20.0,84.0,6.0,24.8724503,120.9982213
08BEAC245B1C,2024-01-16,00:04:24,18.2,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2024-01-16,00:05:25,18.3,100.0,5.0,24.649751,120.9531952
08BEAC245F4A,2024-01-16,00:05:27,18.8,100.0,4.0,24.5968,121.841078
08BEAC245F6A,2024-01-16,00:05:40,19.6,100.0,3.0,24.7457187,121.0847249
08BEAC245E0E,2024-01-16,00:06:27,18.6,88.0,4.0,24.926586,121.018743
08BEAC252C20,2024-01-16,00:06:31,14.7,100.0,5.0,24.57469,121.478028
08BEAC245D70,2024-01-16,00:07:11,16.3,100.0,10.0,24.688888,121.7667492
08BEAC252B9A,2024-01-16,00:07:14,18.6,98.0,1.0,24.6249909,121.1483419
08BEAC252BA0,2024-01-16,00:07:56,16.0,100.0,2.0,24.6752335,121.0590723
08BEAC245D9C,2024-01-16,00:07:57,18.5,100.0,6.0,24.8368588,121.0197109
08BEAC245ED4,2024-01-16,00:08:24,18.3,100.0,14.0,24.61402,121.853386
08BEAC245CF6,2024-01-16,00:08:37,18.1,100.0,31.0,23.468906434845,120.46094857156
08BEAC245F3C,2024-01-16,00:08:40,16.7,100.0,6.0,24.639860153198,121.83334350585
08BEAC245D6E,2024-01-16,00:08:46,17.0,99.0,15.0,24.6184001,121.8335688
08BEAC25291A,2024-01-16,00:09:04,-2.0,0.0,5.0,24.9027334,120.9912667
08BEAC252CE2,2024-01-16,00:09:36,20.1,83.0,5.0,24.8724503,120.9982213
08BEAC245B1C,2024-01-16,00:09:41,18.3,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2024-01-16,00:10:43,18.6,100.0,5.0,24.649751,120.9531952
08BEAC245F4A,2024-01-16,00:10:45,19.0,100.0,4.0,24.5968,121.841078
08BEAC245F6A,2024-01-16,00:10:55,21.2,100.0,3.0,24.7457187,121.0847249
08BEAC245E0E,2024-01-16,00:11:42,18.6,88.0,4.0,24.926586,121.018743
08BEAC252C20,2024-01-16,00:11:47,14.7,100.0,5.0,24.57469,121.478028
08BEAC245D70,2024-01-16,00:12:27,16.3,100.0,10.0,24.688888,121.7667492
08BEAC252B9A,2024-01-16,00:12:32,19.0,97.0,1.0,24.6249909,121.1483419
08BEAC252BA0,2024-01-16,00:13:11,16.0,100.0,2.0,24.6752335,121.0590723
08BEAC245D9C,2024-01-16,00:13:14,18.6,100.0,6.0,24.8368588,121.0197109
08BEAC245ED4,2024-01-16,00:13:40,18.3,100.0,12.0,24.61402,121.853386
