device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC245B1C,2023-09-07,00:00:12,28.7,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:01:29,25.7,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:02:22,28.1,100.0,1.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:05:30,28.8,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:06:49,25.8,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:07:40,28.1,100.0,1.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:10:48,28.8,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:12:09,25.8,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:12:56,28.2,100.0,1.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:16:07,29.0,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:17:25,25.8,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:18:13,28.2,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:21:24,29.0,100.0,6.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:22:45,26.0,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:23:30,28.2,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:26:42,29.0,100.0,7.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:28:04,26.0,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:28:46,28.3,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:31:58,29.0,100.0,8.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:33:19,26.2,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:34:03,28.3,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:37:20,29.1,100.0,8.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:38:37,26.2,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:39:17,28.3,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:42:39,29.3,100.0,9.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:43:54,26.2,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:44:33,28.5,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:47:58,29.5,100.0,9.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:49:12,26.2,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:49:51,28.5,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:53:17,29.5,100.0,10.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:54:32,26.3,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,00:55:06,28.5,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,00:58:35,29.6,100.0,10.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,00:59:51,26.3,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:00:22,28.5,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:03:53,29.7,100.0,8.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:05:07,26.3,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:05:38,28.6,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:09:09,29.6,100.0,9.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:10:24,26.5,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:10:53,28.6,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:14:25,29.7,100.0,8.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:15:40,26.5,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:16:08,28.7,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:19:40,29.8,100.0,7.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:20:56,26.6,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:21:23,28.7,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:24:57,30.0,100.0,7.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:26:11,26.6,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:27:03,28.7,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:30:14,30.1,100.0,6.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:31:28,26.7,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:32:19,28.8,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:35:29,30.2,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:36:43,26.8,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:37:33,28.8,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:40:45,30.2,100.0,6.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:42:00,26.8,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:42:50,28.8,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:46:00,30.3,100.0,6.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:47:16,27.1,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:48:05,29.0,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:51:15,30.3,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:52:31,27.2,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:53:21,29.1,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,01:56:31,30.3,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,01:57:46,27.2,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,01:58:38,29.1,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:01:47,30.3,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:03:01,27.2,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:03:53,29.2,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:07:02,30.3,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:08:16,27.3,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:09:09,29.2,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:12:19,30.3,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:13:34,27.5,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:14:25,29.3,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:17:37,30.5,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:18:49,27.5,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:19:41,29.3,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:22:53,30.6,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:24:03,27.6,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:24:56,29.5,100.0,2.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:28:08,30.8,100.0,5.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:29:18,27.7,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:30:13,29.5,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:33:22,31.1,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:34:34,27.7,100.0,0.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:35:30,29.5,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:38:39,31.3,100.0,6.0,24.602338,120.77856
08BEAC245C4E,2023-09-07,02:39:49,27.8,100.0,1.0,24.374115,120.8436439
08BEAC245C7A,2023-09-07,02:40:45,29.5,100.0,3.0,24.649751,120.9531952
08BEAC245B1C,2023-09-07,02:43:54,31.5,100.0,6.0,24.602338,120.77856
