device_id,date,time,temperature,RH,PM2.5,lat,lon
08BEAC245C7A,2023-08-31,00:00:09,31.3,100.0,12.0,24.649751,120.9531952
08BEAC245B1C,2023-08-31,00:00:37,31.6,100.0,3.0,24.602338,120.77856
08BEAC245C4E,2023-08-31,00:00:37,29.0,100.0,23.0,24.374115,120.8436439
08BEAC245C7A,2023-08-31,00:05:25,31.3,100.0,10.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:05:54,29.0,100.0,23.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:05:55,31.7,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:10:42,31.5,100.0,10.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:11:13,29.1,100.0,23.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:11:15,31.8,100.0,3.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:15:59,31.6,100.0,11.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:16:28,29.1,100.0,25.0,24.374115,120.8436439
08BEAC245C7A,2023-08-31,00:21:15,31.7,100.0,11.0,24.649751,120.9531952
08BEAC245B1C,2023-08-31,00:21:40,31.8,100.0,4.0,24.602338,120.77856
08BEAC245C4E,2023-08-31,00:21:44,29.1,100.0,25.0,24.374115,120.8436439
08BEAC245C7A,2023-08-31,00:26:31,31.7,100.0,11.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:27:00,29.1,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:27:01,32.0,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:31:47,31.8,100.0,12.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:32:15,29.2,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:32:35,32.1,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:37:03,32.0,100.0,12.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:37:31,29.3,100.0,25.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:37:54,32.2,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:42:20,32.0,100.0,13.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:42:47,29.5,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:43:13,32.2,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:47:36,31.8,100.0,15.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:48:03,29.3,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:48:28,32.3,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,00:52:53,31.8,100.0,16.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:53:20,29.3,100.0,25.0,24.374115,120.8436439
08BEAC245C7A,2023-08-31,00:58:08,31.7,100.0,15.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,00:58:36,29.3,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,00:59:28,32.3,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:03:24,31.7,100.0,15.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:03:54,29.3,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:04:44,32.2,100.0,4.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:08:40,31.8,100.0,15.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:09:11,29.3,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:10:03,32.1,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:13:57,31.8,100.0,14.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:14:27,29.2,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:15:18,32.1,100.0,5.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:19:13,32.1,100.0,13.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:19:45,29.3,100.0,25.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:20:34,32.0,100.0,6.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:24:31,32.1,100.0,11.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:25:01,29.5,100.0,25.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:25:51,31.8,100.0,6.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:29:50,32.1,100.0,11.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:30:18,29.6,100.0,25.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:31:07,31.8,100.0,6.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:35:06,32.2,100.0,8.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:35:36,29.7,100.0,24.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:36:23,31.8,100.0,6.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:40:24,32.3,100.0,5.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:40:50,30.0,100.0,26.0,24.374115,120.8436439
08BEAC245B1C,2023-08-31,01:41:41,31.7,100.0,7.0,24.602338,120.77856
08BEAC245C7A,2023-08-31,01:45:40,32.5,100.0,4.0,24.649751,120.9531952
08BEAC245C4E,2023-08-31,01:46:08,30.2,100.0,26.0,24.374115,120.8436439
